treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
FullMoreS,1,3,27,10,Buyer,133,75,,,,Manual,Expired
FullMoreS,1,3,27,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,3,28,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,30,25,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,30,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,3,30,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,31,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,31,5,Seller,78,80,80.0,20.0,31.0,Auto,Accepted
FullMoreS,1,3,31,30,Seller,108,300,,,,Manual,Expired
FullMoreS,1,3,34,26,Seller,88,99,,,,Manual,Replaced
FullMoreS,1,3,35,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,35,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,35,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,3,36,24,Seller,78,84,84.0,10.0,37.0,Manual,Accepted
FullMoreS,1,3,36,13,Seller,98,98,,,,Manual,Replaced
FullMoreS,1,3,36,18,Buyer,113,75,,,,Manual,Replaced
FullMoreS,1,3,36,25,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,37,3,Seller,73,600,,,,Manual,Expired
FullMoreS,1,3,37,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,37,10,Buyer,133,84,84.0,24.0,37.0,Auto,Accepted
FullMoreS,1,3,40,22,Buyer,103,68,,,,Manual,Replaced
FullMoreS,1,3,41,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,41,31,Seller,113,125,,,,Manual,Expired
FullMoreS,1,3,42,26,Seller,88,95,,,,Manual,Replaced
FullMoreS,1,3,42,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,3,42,25,Seller,83,87,,,,Manual,Expired
FullMoreS,1,3,43,27,Seller,93,95,,,,Manual,Expired
FullMoreS,1,3,43,18,Buyer,113,75,,,,Manual,Expired
FullMoreS,1,3,43,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,43,30,Seller,108,500,,,,Manual,Replaced
FullMoreS,1,3,44,16,Buyer,118,78,,,,Manual,Expired
FullMoreS,1,3,44,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,44,9,Seller,88,95,,,,Manual,Expired
FullMoreS,1,3,45,17,Seller,108,112,,,,Manual,Expired
FullMoreS,1,3,45,28,Seller,98,200,,,,Manual,Expired
FullMoreS,1,3,45,13,Seller,98,98,,,,Manual,Expired
FullMoreS,1,3,46,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,46,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,47,8,Buyer,138,73,,,,Manual,Replaced
FullMoreS,1,3,48,22,Buyer,103,70,,,,Manual,Expired
FullMoreS,1,3,48,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,49,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,49,26,Seller,88,95,,,,Manual,Replaced
FullMoreS,1,3,50,11,Seller,93,100,,,,Manual,Expired
FullMoreS,1,3,51,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,52,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,52,3,Seller,73,125,,,,Manual,Expired
FullMoreS,1,3,52,25,Seller,83,85,85.0,8.0,55.0,Manual,Accepted
FullMoreS,1,3,52,26,Seller,88,94,,,,Manual,Replaced
FullMoreS,1,3,52,30,Seller,108,210,,,,Manual,Expired
FullMoreS,1,3,52,19,Seller,113,120,,,,Manual,Expired
FullMoreS,1,3,53,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,53,21,Seller,118,130,,,,Manual,Expired
FullMoreS,1,3,54,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,55,8,Buyer,138,85,85.0,25.0,55.0,Auto,Accepted
FullMoreS,1,3,58,16,Buyer,118,78,,,,Manual,Expired
FullMoreS,1,3,59,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,3,59,22,Buyer,103,72,,,,Manual,Replaced
FullMoreS,1,3,59,26,Seller,88,95,,,,Manual,Replaced
FullMoreS,1,3,60,27,Seller,93,95,,,,Manual,Expired
FullMoreS,1,3,60,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,61,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,3,61,18,Buyer,113,75,,,,Manual,Expired
FullMoreS,1,3,61,7,Seller,83,90,90.0,12.0,62.0,Manual,Accepted
FullMoreS,1,3,61,26,Seller,88,99,,,,Manual,Replaced
FullMoreS,1,3,62,12,Buyer,128,90,90.0,7.0,62.0,Auto,Accepted
FullMoreS,1,3,62,30,Seller,108,110,,,,Manual,Expired
FullMoreS,1,3,65,28,Seller,98,178,,,,Manual,Expired
FullMoreS,1,3,65,29,Seller,103,108,,,,Manual,Expired
FullMoreS,1,3,66,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,66,19,Seller,113,500,,,,Manual,Expired
FullMoreS,1,3,66,26,Seller,88,95,,,,Manual,Replaced
FullMoreS,1,3,66,22,Buyer,103,75,,,,Manual,Expired
FullMoreS,1,3,66,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,3,67,31,Seller,113,900,,,,Manual,Expired
FullMoreS,1,3,68,3,Seller,73,95,,,,Manual,Replaced
FullMoreS,1,3,68,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,3,69,15,Seller,103,104,,,,Manual,Expired
FullMoreS,1,3,70,21,Seller,118,150,,,,Manual,Expired
FullMoreS,1,3,70,13,Seller,98,98,,,,Manual,Expired
FullMoreS,1,3,71,26,Seller,88,95,,,,Manual,Replaced
FullMoreS,1,3,71,18,Buyer,113,75,,,,Manual,Replaced
FullMoreS,1,3,72,16,Buyer,118,76,76.0,3.0,74.0,Manual,Accepted
FullMoreS,1,3,73,11,Seller,93,100,,,,Manual,Expired
FullMoreS,1,3,74,26,Seller,88,94,,,,Manual,Replaced
FullMoreS,1,3,74,3,Seller,73,76,76.0,16.0,74.0,Auto,Accepted
FullMoreS,1,3,78,26,Seller,88,94,,,,Manual,Replaced
FullMoreS,1,3,78,22,Buyer,103,76,,,,Manual,Replaced
FullMoreS,1,3,79,18,Buyer,113,75,,,,Manual,Expired
FullMoreS,1,3,79,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,79,27,Seller,93,93,,,,Manual,Expired
FullMoreS,1,3,80,21,Seller,118,120,,,,Manual,Expired
FullMoreS,1,3,81,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,3,81,30,Seller,108,110,,,,Manual,Expired
FullMoreS,1,3,82,26,Seller,88,95,,,,Manual,Replaced
FullMoreS,1,3,82,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,3,85,15,Seller,103,104,,,,Manual,Expired
FullMoreS,1,3,85,26,Seller,88,94,,,,Manual,Replaced
FullMoreS,1,3,85,28,Seller,98,300,,,,Manual,Expired
FullMoreS,1,3,87,19,Seller,113,800,,,,Manual,Replaced
FullMoreS,1,3,87,22,Buyer,103,77,,,,Manual,Replaced
FullMoreS,1,3,89,26,Seller,88,94,,,,Manual,Replaced
FullMoreS,1,3,90,18,Buyer,113,78,,,,Manual,Expired
FullMoreS,1,3,90,21,Seller,118,750,,,,Manual,Expired
FullMoreS,1,3,92,19,Seller,113,200,,,,Manual,Replaced
FullMoreS,1,3,93,11,Seller,93,100,,,,Manual,Expired
FullMoreS,1,3,94,26,Seller,88,94,,,,Manual,Replaced
FullMoreS,1,3,94,19,Seller,113,113,,,,Manual,Expired
FullMoreS,1,3,95,22,Buyer,103,78,,,,Manual,Replaced
FullMoreS,1,3,96,26,Seller,88,95,,,,Manual,Replaced
FullMoreS,1,3,97,26,Seller,88,99,,,,Manual,Replaced
FullMoreS,1,3,100,26,Seller,88,98,98.0,22.0,101.0,Manual,Accepted
FullMoreS,1,3,101,22,Buyer,103,98,98.0,26.0,101.0,Auto,Accepted
FullMoreS,1,3,102,15,Seller,103,104,,,,Manual,Expired
FullMoreS,1,4,2,3,Seller,73,125,,,,Manual,Replaced
FullMoreS,1,4,3,11,Seller,93,100,,,,Manual,Expired
FullMoreS,1,4,3,21,Seller,118,120,,,,Manual,Replaced
FullMoreS,1,4,3,25,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,4,3,24,Seller,78,88,,,,Manual,Expired
FullMoreS,1,4,3,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,4,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,4,4,28,Seller,98,200,,,,Manual,Expired
FullMoreS,1,4,4,17,Seller,108,111,,,,Manual,Expired
FullMoreS,1,4,4,18,Buyer,113,77,,,,Manual,Expired
FullMoreS,1,4,4,8,Buyer,138,59,,,,Manual,Expired
FullMoreS,1,4,5,31,Seller,113,200,,,,Manual,Expired
FullMoreS,1,4,6,13,Seller,98,98,,,,Manual,Expired
FullMoreS,1,4,6,30,Seller,108,150,,,,Manual,Replaced
FullMoreS,1,4,6,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,6,20,Buyer,108,78,,,,Manual,Expired
FullMoreS,1,4,6,22,Buyer,103,60,,,,Manual,Expired
FullMoreS,1,4,7,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,7,3,Seller,73,95,,,,Manual,Expired
FullMoreS,1,4,7,19,Seller,113,114,,,,Manual,Expired
FullMoreS,1,4,8,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,9,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,9,25,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,4,10,30,Seller,108,110,,,,Manual,Replaced
FullMoreS,1,4,11,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,11,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,12,21,Seller,118,135,,,,Manual,Expired
FullMoreS,1,4,13,6,Buyer,143,61,,,,Manual,Expired
FullMoreS,1,4,13,26,Seller,88,100,,,,Manual,Expired
FullMoreS,1,4,13,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,13,25,Seller,83,89,89.0,12.0,20.0,Manual,Accepted
FullMoreS,1,4,13,11,Seller,93,120,,,,Manual,Replaced
FullMoreS,1,4,13,32,Seller,118,200,,,,Manual,Expired
FullMoreS,1,4,14,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,14,10,Buyer,133,75,,,,Manual,Expired
FullMoreS,1,4,15,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,15,29,Seller,103,108,,,,Manual,Expired
FullMoreS,1,4,16,22,Buyer,103,62,,,,Manual,Replaced
FullMoreS,1,4,16,18,Buyer,113,77,,,,Manual,Replaced
FullMoreS,1,4,16,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,17,15,Seller,103,104,,,,Manual,Expired
FullMoreS,1,4,18,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,18,20,Buyer,108,78,,,,Manual,Expired
FullMoreS,1,4,19,30,Seller,108,110,,,,Manual,Expired
FullMoreS,1,4,19,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,19,16,Buyer,118,78,,,,Manual,Expired
FullMoreS,1,4,19,28,Seller,98,175,,,,Manual,Expired
FullMoreS,1,4,20,12,Buyer,128,89,89.0,25.0,20.0,Auto,Accepted
FullMoreS,1,4,20,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,23,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,23,21,Seller,118,900,,,,Manual,Expired
FullMoreS,1,4,23,6,Buyer,143,63,,,,Manual,Replaced
FullMoreS,1,4,23,3,Seller,73,95,,,,Manual,Expired
FullMoreS,1,4,23,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,24,22,Buyer,103,64,,,,Manual,Replaced
FullMoreS,1,4,24,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,4,24,27,Seller,93,95,,,,Manual,Expired
FullMoreS,1,4,25,18,Buyer,113,77,,,,Manual,Replaced
FullMoreS,1,4,25,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,25,19,Seller,113,115,,,,Manual,Expired
FullMoreS,1,4,26,24,Seller,78,88,88.0,10.0,27.0,Manual,Accepted
FullMoreS,1,4,26,13,Seller,98,98,,,,Manual,Expired
FullMoreS,1,4,27,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,4,27,10,Buyer,133,88,88.0,24.0,27.0,Auto,Accepted
FullMoreS,1,4,30,20,Buyer,108,78,,,,Manual,Expired
FullMoreS,1,4,30,7,Seller,83,125,,,,Manual,Expired
FullMoreS,1,4,31,18,Buyer,113,77,,,,Manual,Replaced
FullMoreS,1,4,31,5,Seller,78,85,85.0,18.0,35.0,Manual,Accepted
FullMoreS,1,4,31,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,31,26,Seller,88,99,,,,Manual,Replaced
FullMoreS,1,4,32,6,Buyer,143,78,,,,Manual,Replaced
FullMoreS,1,4,32,22,Buyer,103,66,,,,Manual,Expired
FullMoreS,1,4,32,32,Seller,118,150,,,,Manual,Expired
FullMoreS,1,4,33,30,Seller,108,115,,,,Manual,Replaced
FullMoreS,1,4,34,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,35,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,4,35,16,Buyer,118,78,,,,Manual,Expired
FullMoreS,1,4,35,8,Buyer,138,64,,,,Manual,Expired
FullMoreS,1,4,35,18,Buyer,113,85,85.0,5.0,35.0,Auto,Accepted
FullMoreS,1,4,39,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,4,39,26,Seller,88,100,,,,Manual,Expired
FullMoreS,1,4,39,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,40,3,Seller,73,85,,,,Manual,Replaced
FullMoreS,1,4,40,6,Buyer,143,79,79.0,3.0,44.0,Manual,Accepted
FullMoreS,1,4,41,28,Seller,98,650,,,,Manual,Expired
FullMoreS,1,4,42,30,Seller,108,115,,,,Manual,Replaced
FullMoreS,1,4,42,22,Buyer,103,68,,,,Manual,Expired
FullMoreS,1,4,42,21,Seller,118,120,,,,Manual,Replaced
FullMoreS,1,4,42,20,Buyer,108,79,,,,Manual,Expired
FullMoreS,1,4,43,27,Seller,93,96,,,,Manual,Expired
FullMoreS,1,4,43,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,44,3,Seller,73,79,79.0,6.0,44.0,Auto,Accepted
FullMoreS,1,4,48,16,Buyer,118,79,,,,Manual,Expired
FullMoreS,1,4,48,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,49,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,50,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,4,50,30,Seller,108,115,,,,Manual,Replaced
FullMoreS,1,4,50,21,Seller,118,500,,,,Manual,Expired
FullMoreS,1,4,50,19,Seller,113,113,,,,Manual,Expired
FullMoreS,1,4,51,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,51,7,Seller,83,998,,,,Manual,Replaced
FullMoreS,1,4,52,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,52,20,Buyer,108,79,,,,Manual,Replaced
FullMoreS,1,4,53,31,Seller,113,115,,,,Manual,Replaced
FullMoreS,1,4,53,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,54,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,54,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,4,54,7,Seller,83,998,,,,Manual,Replaced
FullMoreS,1,4,54,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,4,54,22,Buyer,103,70,,,,Manual,Expired
FullMoreS,1,4,55,32,Seller,118,150,,,,Manual,Expired
FullMoreS,1,4,56,31,Seller,113,800,,,,Manual,Expired
FullMoreS,1,4,56,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,56,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,57,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,4,57,29,Seller,103,108,,,,Manual,Expired
FullMoreS,1,4,57,28,Seller,98,200,,,,Manual,Expired
FullMoreS,1,4,58,8,Buyer,138,71,,,,Manual,Expired
FullMoreS,1,4,58,13,Seller,98,98,,,,Manual,Expired
FullMoreS,1,4,59,20,Buyer,108,80,80.0,23.0,61.0,Manual,Accepted
FullMoreS,1,4,59,7,Seller,83,998,,,,Manual,Replaced
FullMoreS,1,4,59,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,59,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,59,16,Buyer,118,79,,,,Manual,Expired
FullMoreS,1,4,59,27,Seller,93,96,,,,Manual,Expired
FullMoreS,1,4,59,30,Seller,108,110,,,,Manual,Expired
FullMoreS,1,4,61,23,Seller,73,80,80.0,20.0,61.0,Auto,Accepted
FullMoreS,1,4,61,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,4,61,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,61,15,Seller,103,104,,,,Manual,Expired
FullMoreS,1,4,64,21,Seller,118,140,,,,Manual,Expired
FullMoreS,1,4,64,26,Seller,88,99,,,,Manual,Replaced
FullMoreS,1,4,65,22,Buyer,103,70,,,,Manual,Replaced
FullMoreS,1,4,65,7,Seller,83,998,,,,Manual,Replaced
FullMoreS,1,4,65,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,67,32,Seller,118,130,,,,Manual,Expired
FullMoreS,1,4,67,7,Seller,83,998,,,,Manual,Replaced
FullMoreS,1,4,68,26,Seller,88,99,,,,Manual,Replaced
FullMoreS,1,4,68,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,70,7,Seller,83,998,,,,Manual,Replaced
FullMoreS,1,4,70,22,Buyer,103,72,,,,Manual,Replaced
FullMoreS,1,4,70,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,4,71,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,72,7,Seller,83,998,,,,Manual,Replaced
FullMoreS,1,4,72,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,4,73,27,Seller,93,95,,,,Manual,Expired
FullMoreS,1,4,73,16,Buyer,118,75,,,,Manual,Expired
FullMoreS,1,4,73,7,Seller,83,998,,,,Manual,Replaced
FullMoreS,1,4,75,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,75,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,77,8,Buyer,138,81,,,,Manual,Expired
FullMoreS,1,4,77,28,Seller,98,150,,,,Manual,Expired
FullMoreS,1,4,77,26,Seller,88,99,,,,Manual,Expired
FullMoreS,1,4,78,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,78,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,79,22,Buyer,103,72,,,,Manual,Replaced
FullMoreS,1,4,80,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,81,15,Seller,103,194,,,,Manual,Replaced
FullMoreS,1,4,81,7,Seller,83,200,,,,Manual,Replaced
FullMoreS,1,4,82,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,83,7,Seller,83,200,,,,Manual,Replaced
FullMoreS,1,4,83,16,Buyer,118,85,,,,Manual,Expired
FullMoreS,1,4,83,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,84,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,4,84,22,Buyer,103,78,,,,Manual,Replaced
FullMoreS,1,4,84,7,Seller,83,200,,,,Manual,Replaced
FullMoreS,1,4,85,13,Seller,98,98,,,,Manual,Expired
FullMoreS,1,4,85,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,86,19,Seller,113,113,,,,Manual,Replaced
FullMoreS,1,4,86,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,4,87,30,Seller,108,110,,,,Manual,Replaced
FullMoreS,1,4,87,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,87,21,Seller,118,175,,,,Manual,Expired
FullMoreS,1,4,87,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,89,7,Seller,83,95,,,,Manual,Replaced
FullMoreS,1,4,89,26,Seller,88,99,,,,Manual,Replaced
FullMoreS,1,4,89,19,Seller,113,115,,,,Manual,Expired
FullMoreS,1,4,90,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,90,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,90,17,Seller,108,115,,,,Manual,Expired
FullMoreS,1,4,90,7,Seller,83,95,,,,Manual,Replaced
FullMoreS,1,4,90,22,Buyer,103,80,,,,Manual,Replaced
FullMoreS,1,4,91,8,Buyer,138,83,,,,Manual,Replaced
FullMoreS,1,4,92,26,Seller,88,97,,,,Manual,Replaced
FullMoreS,1,4,92,7,Seller,83,95,,,,Manual,Replaced
FullMoreS,1,4,92,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,4,92,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,93,28,Seller,98,200,,,,Manual,Expired
FullMoreS,1,4,93,26,Seller,88,97,,,,Manual,Expired
FullMoreS,1,4,94,7,Seller,83,95,,,,Manual,Replaced
FullMoreS,1,4,94,11,Seller,93,100,,,,Manual,Expired
FullMoreS,1,4,94,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,4,95,30,Seller,108,118,,,,Manual,Expired
FullMoreS,1,4,95,7,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,4,95,16,Buyer,118,85,,,,Manual,Expired
FullMoreS,1,4,96,15,Seller,103,104,,,,Manual,Expired
FullMoreS,1,4,97,22,Buyer,103,85,,,,Manual,Replaced
FullMoreS,1,4,97,7,Seller,83,89,89.0,8.0,98.0,Manual,Accepted
FullMoreS,1,4,97,21,Seller,118,500,,,,Manual,Expired
FullMoreS,1,4,98,9,Seller,88,90,90.0,22.0,100.0,Manual,Accepted
FullMoreS,1,4,98,8,Buyer,138,89,89.0,7.0,98.0,Auto,Accepted
FullMoreS,1,4,100,22,Buyer,103,90,90.0,9.0,100.0,Auto,Accepted
FullMoreS,1,4,104,11,Seller,93,100,,,,Manual,Expired
FullMoreS,1,4,104,26,Seller,88,97,,,,Manual,Expired
FullMoreS,1,5,1,6,Buyer,143,10,,,,Manual,Replaced
FullMoreS,1,5,3,5,Seller,78,90,,,,Manual,Replaced
FullMoreS,1,5,3,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,5,3,28,Seller,98,250,,,,Manual,Expired
FullMoreS,1,5,3,21,Seller,118,120,,,,Manual,Expired
FullMoreS,1,5,3,20,Buyer,108,80,,,,Manual,Expired
FullMoreS,1,5,4,24,Seller,78,88,,,,Manual,Expired
FullMoreS,1,5,4,25,Seller,83,90,,,,Manual,Replaced
FullMoreS,1,5,4,31,Seller,113,150,,,,Manual,Replaced
FullMoreS,1,5,4,19,Seller,113,114,,,,Manual,Expired
FullMoreS,1,5,4,15,Seller,103,104,,,,Manual,Expired
FullMoreS,1,5,5,32,Seller,118,130,,,,Manual,Expired
FullMoreS,1,5,6,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,5,6,22,Buyer,103,75,,,,Manual,Expired
FullMoreS,1,5,6,30,Seller,108,115,,,,Manual,Expired
FullMoreS,1,5,6,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,5,7,18,Buyer,113,75,,,,Manual,Expired
FullMoreS,1,5,7,3,Seller,73,100,,,,Manual,Replaced
FullMoreS,1,5,7,8,Buyer,138,77,,,,Manual,Expired
FullMoreS,1,5,8,17,Seller,108,120,,,,Manual,Expired
FullMoreS,1,5,9,27,Seller,93,95,,,,Manual,Expired
FullMoreS,1,5,9,13,Seller,98,98,,,,Manual,Expired
FullMoreS,1,5,9,25,Seller,83,91,,,,Manual,Expired
FullMoreS,1,5,10,6,Buyer,143,76,,,,Manual,Expired
FullMoreS,1,5,10,5,Seller,78,87,,,,Manual,Replaced
FullMoreS,1,5,10,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,5,11,16,Buyer,118,81,81.0,3.0,12.0,Manual,Accepted
FullMoreS,1,5,11,31,Seller,113,160,,,,Manual,Expired
FullMoreS,1,5,12,3,Seller,73,81,81.0,16.0,12.0,Auto,Accepted
FullMoreS,1,5,12,26,Seller,88,100,,,,Manual,Replaced
FullMoreS,1,5,15,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,5,15,26,Seller,88,100,100.0,12.0,20.0,Manual,Accepted
FullMoreS,1,5,16,22,Buyer,103,76,,,,Manual,Expired
FullMoreS,1,5,16,5,Seller,78,85,85.0,10.0,18.0,Manual,Accepted
FullMoreS,1,5,16,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,5,17,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,5,17,18,Buyer,113,80,,,,Manual,Replaced
FullMoreS,1,5,17,20,Buyer,108,80,,,,Manual,Expired
FullMoreS,1,5,18,10,Buyer,133,85,85.0,5.0,18.0,Auto,Accepted
FullMoreS,1,5,18,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,5,18,21,Seller,118,120,,,,Manual,Replaced
FullMoreS,1,5,20,12,Buyer,128,100,100.0,26.0,20.0,Auto,Accepted
FullMoreS,1,5,23,30,Seller,108,150,,,,Manual,Expired
FullMoreS,1,5,23,28,Seller,98,175,,,,Manual,Expired
FullMoreS,1,5,24,25,Seller,83,87,,,,Manual,Replaced
FullMoreS,1,5,24,17,Seller,108,115,,,,Manual,Expired
FullMoreS,1,5,24,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,5,24,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,5,24,18,Buyer,113,80,,,,Manual,Expired
FullMoreS,1,5,25,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,5,25,9,Seller,88,90,,,,Manual,Expired
FullMoreS,1,5,26,22,Buyer,103,76,,,,Manual,Replaced
FullMoreS,1,5,26,6,Buyer,143,81,,,,Manual,Expired
FullMoreS,1,5,26,27,Seller,93,100,,,,Manual,Expired
FullMoreS,1,5,26,31,Seller,113,150,,,,Manual,Replaced
FullMoreS,1,5,26,19,Seller,113,120,,,,Manual,Expired
FullMoreS,1,5,26,13,Seller,98,98,,,,Manual,Expired
FullMoreS,1,5,27,21,Seller,118,120,,,,Manual,Expired
FullMoreS,1,5,27,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,5,27,8,Buyer,138,80,,,,Manual,Expired
FullMoreS,1,5,27,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,5,28,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,5,29,32,Seller,118,130,,,,Manual,Expired
FullMoreS,1,5,29,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,5,30,25,Seller,83,94,,,,Manual,Replaced
FullMoreS,1,5,30,11,Seller,93,100,,,,Manual,Replaced
FullMoreS,1,5,31,22,Buyer,103,78,,,,Manual,Replaced
FullMoreS,1,5,31,31,Seller,113,130,,,,Manual,Replaced
FullMoreS,1,5,31,7,Seller,83,100,,,,Manual,Replaced
FullMoreS,1,5,31,15,Seller,103,104,,,,Manual,Replaced
FullMoreS,1,5,33,29,Seller,103,108,,,,Manual,Expired
FullMoreS,1,5,33,11,Seller,93,100,,,,Manual,Expired
FullMoreS,1,5,33,25,Seller,83,99,,,,Manual,Replaced
FullMoreS,1,5,33,20,Buyer,108,80,,,,Manual,Expired
FullMoreS,1,5,34,18,Buyer,113,80,,,,Manual,Expired
